Component_ID,Teststation_ID,Feature1,Feature2,Date,Time,Category,Product_Type,Error_Message
442,1,1.3,55,2020-12-06,00:01:22,Green,PT1,Ok
263,1,1.3,59,2020-12-10,00:01:42,Yellow,PT2,Ok
220,1,1.3,55,2020-12-18,00:03:29,Yellow,PT2,
208,1,1.2,52,2021-01-01,00:01:37,Green,PT1,TemperatureTooLow
466,1,1.2,52,2021-01-30,00:03:13,Red,PT2,
603,1,1.2,57,2020-12-15,00:03:51,Yellow,PT1,Ok
790,1,1.2,57,2020-12-11,00:03:24,Red,PT1,Ok
456,1,1.3,52,2021-01-27,00:03:56,Blue,PT2,Ok
840,1,1.2,58,2021-01-14,00:02:04,Red,PT2,Ok
539,1,1.3,53,2020-12-06,00:02:53,Red,PT1,TemperatureTooLow
304,1,1.3,51,2020-12-31,00:02:40,Green,PT1,Ok
916,1,1.3,55,2020-12-18,00:03:12,Red,PT1,Ok
896,1,1.2,54,2020-12-29,00:02:51,Blue,PT2,Ok
150,1,1.2,59,2020-12-01,00:03:23,Yellow,PT2,Ok
256,1,1.2,59,2021-01-26,00:03:21,Yellow,PT1,TemperatureTooHigh
540,1,1.2,55,2020-12-03,00:02:22,Yellow,PT1,Ok
176,1,1.3,53,2021-01-28,00:01:37,Green,PT1,Ok
237,1,1.2,51,2020-12-10,00:02:26,Red,PT2,Ok
721,1,1.2,54,2021-01-10,00:01:41,Red,PT2,Ok
412,1,1.2,54,2021-01-07,00:03:23,Blue,PT2,Ok
733,1,1.3,52,2020-12-14,00:03:30,Green,PT1,Ok
991,1,1.2,59,2021-01-05,00:03:10,Blue,PT2,Ok
512,1,1.2,56,2020-12-04,00:01:09,Blue,PT1,Ok
495,1,1.3,50,2021-01-30,00:01:13,Yellow,PT1,Ok
973,1,1.3,53,2021-01-23,00:01:40,Green,PT2,Ok
457,1,1.2,50,2020-12-20,00:03:58,Yellow,PT1,Ok
502,1,1.3,54,2020-12-27,00:03:46,Blue,PT2,TemperatureTooLow
899,1,1.2,52,2020-12-30,00:01:23,Green,PT2,Ok
24,1,1.2,58,2021-01-01,00:01:12,Yellow,PT2,Ok
533,1,1.3,55,2020-12-19,00:03:04,Yellow,PT2,Ok
96,1,1.3,52,2021-01-30,00:01:05,Red,PT1,Ok
750,1,1.3,52,2021-01-06,00:03:50,Green,PT1,89927596
500,1,1.2,52,2020-12-18,00:02:01,Green,PT2,Ok
586,1,1.2,53,2020-12-21,00:02:46,Yellow,PT2,Ok
592,1,1.3,59,2021-01-12,00:02:08,Green,PT1,Ok
719,1,1.3,52,2021-01-27,00:01:09,Yellow,PT2,Ok
476,1,1.2,50,2021-01-16,00:03:33,Green,PT2,Ok
590,1,1.2,56,2021-01-22,00:02:03,Blue,PT2,Ok
507,1,1.3,51,2021-01-23,00:03:13,Yellow,PT1,Ok
97,1,1.3,56,2021-01-27,00:01:40,Blue,PT2,Ok
904,1,1.3,58,2021-01-09,00:01:55,Red,PT1,Ok
886,1,1.3,55,2020-12-09,00:02:06,Blue,PT2,Ok
95,1,1.2,54,2020-12-10,00:01:53,Green,PT1,Ok
623,1,1.3,58,2021-01-03,00:02:41,Yellow,PT2,Ok
879,1,1.2,50,2021-01-05,00:01:18,Red,PT2,TemperatureTooLow
679,1,1.2,52,2020-12-02,00:01:51,Green,PT2,Ok
357,1,1.3,58,2020-12-29,00:03:27,Yellow,PT2,Ok
909,1,1.2,50,2021-01-04,00:02:36,Yellow,PT2,TemperatureTooLow
855,1,1.2,55,2021-01-27,00:02:06,Blue,PT1,Ok
588,1,1.3,50,2020-12-22,00:02:07,Red,PT1,Ok
575,1,1.3,57,2021-01-09,00:02:55,Green,PT2,Ok
637,1,1.3,52,2020-12-15,00:03:41,Red,PT2,Ok
146,1,1.3,56,2020-12-01,00:01:45,Blue,PT1,Ok
726,1,1.3,58,2021-01-24,00:02:54,Red,PT2,TemperatureTooLow
347,1,1.3,57,2020-12-21,00:02:19,Red,PT2,Ok
655,1,1.3,51,2021-01-13,00:01:06,Green,PT2,Ok
555,1,1.3,58,2021-01-08,00:02:47,Red,PT2,Ok
756,1,1.3,57,2020-12-12,00:03:45,Yellow,PT1,Ok
305,1,1.3,57,2020-12-15,00:02:22,Blue,PT1,Ok
399,1,1.3,58,2021-01-27,00:02:45,Blue,PT2,Ok
267,1,1.2,52,2020-12-04,00:01:53,Red,PT2,Ok
148,1,1.3,51,2021-01-07,00:01:50,Green,PT2,Ok
99,1,1.3,53,2021-01-06,00:02:35,Yellow,PT1,TemperatureTooHigh
595,1,1.2,56,2020-12-20,00:03:09,Blue,PT2,Ok
735,1,1.3,51,2021-01-06,00:03:53,Green,PT1,Ok
74,1,1.2,53,2020-12-16,00:01:53,Green,PT1,Ok
70,1,1.2,51,2021-01-23,00:03:56,Yellow,PT1,Ok
192,1,1.2,52,2021-01-30,00:02:43,Green,PT1,Ok
170,1,1.3,50,2021-01-23,00:03:32,Red,PT2,Ok
673,1,1.2,56,2021-01-01,00:03:24,Red,PT2,Ok
48,1,1.3,50,2021-01-27,00:02:13,Blue,PT2,Ok
283,1,1.3,58,2020-12-16,00:03:28,Green,PT1,Ok
761,1,1.3,57,2020-12-05,00:01:52,Red,PT1,Ok
875,1,1.2,51,2021-01-26,00:03:13,Green,PT2,Ok
213,1,1.2,56,2021-01-29,00:02:35,Green,PT1,Ok
461,1,1.3,57,2021-01-15,00:01:22,Yellow,PT1,Ok
541,1,1.2,56,2020-12-15,00:03:40,Yellow,PT2,Ok
149,1,1.3,55,2021-01-18,00:01:03,Red,PT1,Ok
292,1,1.2,57,2020-12-13,00:03:54,Blue,PT2,78657394
232,1,1.2,59,2020-12-25,00:02:22,Red,PT1,Ok
941,1,1.2,50,2021-01-30,00:02:23,Green,PT2,Ok
777,1,1.2,50,2020-12-30,00:01:47,Yellow,PT2,Ok
218,1,1.3,56,2020-12-09,00:03:28,Red,PT1,TemperatureTooHigh
925,1,1.2,57,2020-12-30,00:01:29,Yellow,PT2,Ok
491,1,1.2,53,2021-01-23,00:01:54,Blue,PT2,Ok
671,1,1.2,55,2021-01-02,00:03:12,Blue,PT2,Ok
57,1,1.2,55,2020-12-08,00:03:46,Blue,PT2,Ok
734,1,1.2,51,2021-01-24,00:01:23,Yellow,PT2,Ok
350,1,1.3,54,2021-01-04,00:01:37,Blue,PT2,Ok
497,1,1.3,50,2020-12-06,00:03:11,Green,PT2,Ok
273,1,1.2,55,2020-12-29,00:03:46,Red,PT2,Ok
113,1,1.3,54,2021-01-22,00:02:00,Green,PT1,TemperatureTooLow
858,1,1.2,52,2021-01-11,00:01:37,Yellow,PT2,TemperatureTooHigh
13,1,1.3,54,2020-12-26,00:01:01,Red,PT2,Ok
690,1,1.2,50,2021-01-02,00:02:55,Blue,PT1,TemperatureTooHigh
73,1,1.3,53,2020-12-01,00:03:08,Red,PT1,Ok
297,1,1.3,55,2021-01-09,00:03:34,Red,PT1,Ok
145,1,1.3,57,2021-01-23,00:01:08,Blue,PT2,Ok
89,1,1.2,56,2020-12-18,00:03:37,Green,PT1,Ok
389,1,1.2,56,2020-12-22,00:01:58,Green,PT2,Ok
519,1,1.2,53,2020-12-01,00:03:53,Green,PT2,Ok
245,1,1.3,54,2020-12-27,00:02:05,Red,PT1,Ok
423,1,1.3,58,2020-12-10,00:03:31,Yellow,PT2,Ok
31,1,1.2,54,2021-01-01,00:01:13,Red,PT2,Ok
7,1,1.2,57,2021-01-10,00:02:06,Yellow,PT1,Ok
342,1,1.3,51,2020-12-29,00:03:43,Red,PT2,Ok
838,1,1.2,59,2020-12-26,00:02:51,Yellow,PT1,Ok
271,1,1.2,52,2020-12-29,00:02:46,Green,PT1,Ok
626,1,1.3,55,2020-12-10,00:01:29,Red,PT1,Ok
917,1,1.3,54,2020-12-01,00:03:07,Blue,PT2,Ok
683,1,1.2,59,2020-12-13,00:01:28,Green,PT1,Ok
360,1,1.3,53,2021-01-28,00:03:28,Yellow,PT2,Ok
687,1,1.2,58,2020-12-04,00:01:16,Yellow,PT2,Ok
808,1,1.3,56,2020-12-23,00:03:35,Red,PT1,Ok
299,1,1.3,56,2021-01-04,00:03:24,Blue,PT2,Ok
330,1,1.2,50,2020-12-02,00:01:15,Green,PT2,Ok
482,1,1.2,56,2020-12-22,00:03:30,Red,PT1,Ok
43,1,1.2,58,2021-01-01,00:01:30,Red,PT2,91270015
757,1,1.3,59,2020-12-02,00:01:25,Yellow,PT1,Ok
397,1,1.3,57,2021-01-31,00:01:04,Blue,PT2,Ok
241,1,1.3,54,2021-01-05,00:01:03,Green,PT2,Ok
747,1,1.2,59,2020-12-20,00:02:36,Red,PT1,Ok
914,1,1.3,59,2020-12-08,00:02:48,Red,PT2,Ok
337,1,1.2,59,2020-12-14,00:01:50,Blue,PT2,
887,1,1.2,53,2020-12-09,00:01:45,Green,PT2,Ok
578,1,1.3,55,2020-12-22,00:03:42,Red,PT2,TemperatureTooHigh
874,1,1.2,52,2020-12-26,00:03:49,Yellow,PT2,Ok
18,1,1.2,58,2020-12-31,00:02:58,Green,PT2,Ok
990,1,1.2,50,2021-01-09,00:03:22,Red,PT1,Ok
850,1,1.2,52,2021-01-02,00:02:32,Blue,PT1,Ok
82,1,1.2,52,2021-01-20,00:03:51,Blue,PT2,Ok
962,1,1.3,58,2020-12-24,00:02:16,Blue,PT2,Ok
935,1,1.3,55,2021-01-17,00:03:40,Yellow,PT2,Ok
796,1,1.2,59,2020-12-16,00:01:27,Blue,PT1,Ok
207,1,1.3,53,2020-12-08,00:03:10,Yellow,PT1,Ok
700,1,1.2,57,2021-01-02,00:03:47,Yellow,PT2,Ok
487,1,1.3,50,2020-12-10,00:01:59,Yellow,PT1,Ok
492,1,1.2,51,2020-12-07,00:01:40,Blue,PT1,Ok
463,1,1.2,50,2021-01-22,00:03:36,Yellow,PT1,Ok
884,1,1.2,56,2021-01-17,00:03:37,Yellow,PT1,Ok
608,1,1.2,59,2020-12-12,00:03:07,Blue,PT2,Ok
119,1,1.2,55,2021-01-10,00:01:41,Yellow,PT2,Ok
66,1,1.3,52,2020-12-21,00:01:49,Yellow,PT2,Ok
773,1,1.2,57,2021-01-21,00:03:11,Green,PT2,Ok
32,1,1.2,54,2020-12-22,00:02:10,Blue,PT2,
828,1,1.3,53,2021-01-22,00:03:06,Blue,PT1,Ok
362,1,1.2,51,2021-01-15,00:02:31,Red,PT1,Ok
269,1,1.2,50,2021-01-30,00:01:05,Red,PT2,Ok
822,1,1.2,53,2021-01-31,00:02:58,Green,PT2,TemperatureTooHigh
480,1,1.3,59,2021-01-19,00:02:52,Red,PT1,Ok
999,1,1.3,59,2021-01-14,00:01:02,Green,PT2,Ok
71,1,1.3,51,2021-01-25,00:01:30,Blue,PT2,Ok
763,1,1.3,50,2021-01-12,00:02:16,Blue,PT1,Ok
429,1,1.3,50,2021-01-26,00:03:15,Blue,PT2,Ok
839,1,1.2,52,2020-12-28,00:02:35,Red,PT1,Ok
174,1,1.2,54,2020-12-06,00:03:31,Green,PT1,Ok
804,1,1.3,59,2020-12-20,00:03:42,Red,PT2,Ok
308,1,1.2,58,2021-01-30,00:02:38,Blue,PT1,Ok
883,1,1.3,58,2021-01-20,00:01:02,Red,PT1,Ok
441,1,1.3,53,2021-01-20,00:01:33,Red,PT1,Ok
181,1,1.2,50,2021-01-26,00:01:58,Red,PT2,Ok
260,1,1.2,51,2020-12-15,00:02:31,Blue,PT2,Ok
64,1,1.2,52,2021-01-01,00:03:58,Yellow,PT2,Ok
600,1,1.3,58,2020-12-25,00:03:52,Blue,PT2,Ok
257,1,1.2,58,2021-01-03,00:03:02,Green,PT1,Ok
139,1,1.3,55,2020-12-01,00:01:59,Green,PT1,Ok
744,1,1.3,53,2021-01-15,00:02:02,Blue,PT2,Ok
166,1,1.3,54,2020-12-13,00:01:08,Red,PT1,Ok
438,1,1.2,54,2020-12-28,00:03:54,Red,PT1,Ok
940,1,1.3,56,2021-01-01,00:01:41,Red,PT1,Ok
674,1,1.2,59,2021-01-07,00:02:05,Green,PT2,Ok
831,1,1.3,56,2020-12-04,00:01:56,Blue,PT2,Ok
727,1,1.3,54,2020-12-01,00:01:05,Green,PT1,Ok
390,1,1.2,52,2021-01-18,00:02:44,Yellow,PT1,Ok
153,1,1.2,53,2020-12-30,00:02:31,Red,PT2,Ok
817,1,1.3,53,2021-01-06,00:03:00,Green,PT1,Ok
59,1,1.2,52,2020-12-21,00:01:56,Yellow,PT2,Ok
387,1,1.2,52,2020-12-12,00:01:58,Blue,PT1,Ok
945,1,1.3,59,2020-12-07,00:01:52,Green,PT2,Ok
142,1,1.2,55,2021-01-24,00:02:00,Blue,PT2,Ok
707,1,1.3,58,2020-12-14,00:02:07,Yellow,PT1,Ok
488,1,1.3,59,2020-12-31,00:02:33,Red,PT1,
84,1,1.2,58,2020-12-18,00:02:18,Blue,PT1,Ok
549,1,1.3,58,2021-01-14,00:03:30,Red,PT1,TemperatureTooHigh
198,1,1.3,51,2020-12-10,00:03:43,Green,PT1,Ok
697,1,1.2,56,2021-01-13,00:02:22,Blue,PT1,Ok
91,1,1.3,59,2020-12-14,00:01:00,Blue,PT2,Ok
694,1,1.3,55,2021-01-15,00:03:52,Red,PT1,Ok
356,1,1.3,57,2021-01-25,00:03:36,Yellow,PT2,Ok
709,1,1.2,51,2021-01-21,00:03:40,Yellow,PT2,Ok
117,1,1.3,54,2020-12-24,00:01:01,Green,PT1,Ok
538,1,1.3,52,2021-01-27,00:02:48,Green,PT1,Ok
695,1,1.2,51,2020-12-18,00:03:29,Red,PT2,TemperatureTooHigh
640,1,1.3,53,2021-01-14,00:03:01,Yellow,PT2,TemperatureTooHigh
785,1,1.3,50,2021-01-10,00:01:24,Red,PT2,TemperatureTooHigh
576,1,1.2,59,2020-12-16,00:02:54,Blue,PT2,Ok
508,1,1.2,50,2020-12-18,00:03:05,Yellow,PT2,Ok
627,1,1.2,51,2021-01-07,00:03:25,Green,PT2,Ok
611,1,1.2,58,2020-12-08,00:02:20,Blue,PT1,Ok
151,1,1.2,52,2021-01-29,00:03:35,Green,PT1,Ok
470,1,1.2,59,2021-01-24,00:02:01,Red,PT2,Ok
327,1,1.3,51,2020-12-31,00:03:15,Blue,PT2,Ok
824,1,1.3,50,2020-12-19,00:01:19,Blue,PT2,Ok
81,1,1.3,54,2021-01-29,00:01:33,Green,PT2,Ok
333,1,1.2,51,2021-01-31,00:01:19,Green,PT1,Ok
618,1,1.2,50,2020-12-14,00:01:22,Yellow,PT2,Ok
22,1,1.3,59,2021-01-02,00:03:41,Yellow,PT1,Ok
261,1,1.2,59,2020-12-25,00:02:38,Yellow,PT1,Ok
100,1,1.2,55,2021-01-05,00:03:48,Yellow,PT2,TemperatureTooLow
270,1,1.2,58,2021-01-31,00:02:51,Blue,PT1,Ok
613,1,1.2,54,2020-12-08,00:01:24,Red,PT2,Ok
238,1,1.2,50,2020-12-02,00:03:50,Green,PT1,Ok
300,1,1.3,52,2021-01-21,00:01:58,Blue,PT2,Ok
525,1,1.2,50,2020-12-16,00:02:07,Red,PT1,Ok
3,1,1.3,52,2021-01-20,00:01:48,Red,PT1,Ok
984,1,1.3,51,2021-01-31,00:02:27,Green,PT2,Ok
383,1,1.3,52,2020-12-31,00:01:26,Blue,PT1,
15,1,1.2,59,2020-12-10,00:02:12,Blue,PT2,Ok
813,1,1.3,58,2020-12-01,00:01:26,Green,PT2,Ok
865,1,1.2,55,2021-01-01,00:01:23,Yellow,PT1,Ok
965,1,1.2,59,2021-01-20,00:02:26,Red,PT1,Ok
449,1,1.3,55,2020-12-07,00:03:37,Green,PT1,Ok
134,1,1.3,54,2021-01-22,00:03:40,Blue,PT1,Ok
604,1,1.3,53,2020-12-04,00:02:20,Yellow,PT2,Ok
591,1,1.3,52,2021-01-19,00:01:50,Yellow,PT1,Ok
676,1,1.3,57,2020-12-01,00:03:39,Blue,PT2,Ok
667,1,1.3,51,2020-12-12,00:02:50,Yellow,PT2,Ok
518,1,1.3,56,2020-12-06,00:01:18,Blue,PT2,Ok
543,1,1.3,57,2020-12-11,00:03:07,Blue,PT1,Ok
893,1,1.3,58,2020-12-30,00:02:25,Red,PT1,Ok
919,1,1.2,59,2021-01-01,00:02:23,Red,PT2,Ok
845,1,1.2,58,2021-01-14,00:01:51,Red,PT2,TemperatureTooLow
561,1,1.2,58,2021-01-17,00:03:11,Red,PT1,Ok
529,1,1.2,52,2021-01-29,00:03:38,Yellow,PT2,Ok
837,1,1.3,57,2021-01-03,00:01:28,Yellow,PT1,Ok
107,1,1.2,54,2021-01-22,00:02:19,Red,PT1,Ok
864,1,1.2,57,2020-12-13,00:03:58,Green,PT2,Ok
98,1,1.3,52,2020-12-04,00:01:59,Red,PT2,Ok
775,1,1.3,58,2021-01-20,00:02:10,Green,PT1,
867,1,1.2,50,2020-12-27,00:02:59,Yellow,PT1,Ok
88,1,1.2,50,2020-12-23,00:02:57,Red,PT2,Ok
944,1,1.3,53,2020-12-16,00:03:27,Blue,PT1,Ok
715,1,1.3,50,2020-12-17,00:03:09,Blue,PT1,Ok
754,1,1.3,57,2021-01-09,00:03:30,Blue,PT1,Ok
105,1,1.3,56,2020-12-22,00:01:42,Yellow,PT2,Ok
781,1,1.2,52,2020-12-12,00:03:39,Red,PT2,Ok
45,1,1.2,58,2020-12-07,00:03:38,Blue,PT1,Ok
649,1,1.2,57,2020-12-09,00:02:38,Red,PT2,Ok
288,1,1.3,55,2021-01-25,00:01:03,Blue,PT1,Ok
819,1,1.2,50,2021-01-28,00:01:04,Yellow,PT2,Ok
574,1,1.2,55,2021-01-30,00:03:34,Blue,PT2,Ok
2,1,1.2,56,2021-01-21,00:01:31,Blue,PT1,Ok
247,1,1.3,50,2021-01-01,00:02:14,Blue,PT1,
329,1,1.2,50,2021-01-18,00:02:21,Green,PT1,Ok
274,1,1.2,52,2020-12-01,00:01:21,Blue,PT1,
278,1,1.2,58,2020-12-30,00:02:35,Red,PT1,TemperatureTooLow
122,1,1.2,57,2021-01-03,00:01:45,Yellow,PT2,Ok
65,1,1.3,58,2020-12-16,00:03:52,Yellow,PT1,Ok
10,1,1.2,55,2020-12-19,00:02:49,Green,PT1,TemperatureTooLow
222,1,1.3,54,2021-01-15,00:03:11,Blue,PT1,Ok
758,1,1.2,53,2021-01-20,00:01:07,Yellow,PT2,Ok
924,1,1.3,59,2020-12-14,00:03:15,Yellow,PT1,Ok
821,1,1.3,59,2020-12-10,00:03:16,Red,PT1,Ok
972,1,1.3,50,2021-01-19,00:03:17,Red,PT2,Ok
44,1,1.3,54,2020-12-26,00:02:58,Blue,PT1,Ok
550,1,1.3,59,2021-01-03,00:03:56,Blue,PT2,Ok
334,1,1.2,57,2021-01-18,00:02:32,Yellow,PT2,Ok
923,1,1.3,54,2021-01-13,00:03:32,Red,PT2,Ok
26,1,1.2,51,2021-01-09,00:03:41,Green,PT2,TemperatureTooLow
599,1,1.3,58,2020-12-28,00:03:36,Red,PT1,Ok
953,1,1.2,57,2020-12-07,00:02:32,Yellow,PT2,Ok
584,1,1.3,52,2020-12-13,00:03:51,Blue,PT2,TemperatureTooHigh
212,1,1.2,54,2020-12-15,00:03:44,Blue,PT1,Ok
532,1,1.2,56,2020-12-04,00:01:17,Red,PT1,Ok
343,1,1.2,58,2021-01-17,00:01:15,Yellow,PT1,Ok
373,1,1.3,51,2020-12-01,00:03:43,Green,PT2,Ok
639,1,1.3,57,2021-01-31,00:02:51,Red,PT2,Ok
764,1,1.3,57,2021-01-27,00:02:56,Yellow,PT1,Ok
772,1,1.2,58,2021-01-30,00:02:04,Yellow,PT2,Ok
597,1,1.2,56,2021-01-20,00:01:34,Yellow,PT1,Ok
762,1,1.3,53,2021-01-09,00:03:38,Red,PT1,Ok
311,1,1.2,59,2020-12-09,00:03:51,Red,PT1,Ok
374,1,1.3,57,2020-12-31,00:02:36,Yellow,PT2,Ok
459,1,1.3,55,2020-12-30,00:03:52,Blue,PT2,Ok
472,1,1.3,59,2021-01-24,00:03:46,Yellow,PT1,Ok
880,1,1.3,59,2021-01-22,00:02:43,Green,PT1,Ok
180,1,1.2,54,2020-12-24,00:02:41,Red,PT1,Ok
526,1,1.3,53,2021-01-21,00:02:02,Yellow,PT1,Ok
324,1,1.3,57,2020-12-10,00:03:33,Blue,PT1,Ok
314,1,1.2,54,2021-01-02,00:03:30,Green,PT1,TemperatureTooLow
112,1,1.2,52,2021-01-06,00:02:02,Red,PT2,Ok
724,1,1.2,58,2020-12-28,00:03:57,Red,PT2,Ok
144,1,1.3,53,2021-01-14,00:03:35,Yellow,PT2,Ok
325,1,1.2,54,2020-12-26,00:01:38,Yellow,PT2,Ok
415,1,1.3,55,2020-12-17,00:02:21,Red,PT1,
339,1,1.3,59,2021-01-30,00:02:13,Blue,PT2,Ok
332,1,1.2,56,2020-12-10,00:01:21,Yellow,PT2,Ok
9,1,1.3,57,2020-12-23,00:01:57,Red,PT1,Ok
523,1,1.3,56,2021-01-07,00:01:21,Green,PT2,Ok
745,1,1.3,53,2021-01-03,00:01:20,Yellow,PT2,Ok
565,1,1.3,58,2020-12-04,00:01:09,Blue,PT2,TemperatureTooHigh
825,1,1.3,56,2021-01-20,00:02:02,Green,PT2,TemperatureTooHigh
372,1,1.2,53,2021-01-18,00:02:43,Blue,PT1,Ok
997,1,1.3,50,2021-01-01,00:03:11,Red,PT1,Ok
184,1,1.2,59,2021-01-27,00:03:34,Blue,PT2,Ok
55,1,1.2,51,2020-12-16,00:03:36,Blue,PT1,Ok
528,1,1.2,50,2020-12-24,00:01:48,Red,PT2,Ok
786,1,1.2,59,2021-01-13,00:01:14,Yellow,PT2,TemperatureTooHigh
958,1,1.2,52,2020-12-30,00:03:37,Red,PT2,Ok
14,1,1.2,51,2021-01-08,00:03:12,Yellow,PT1,Ok
186,1,1.3,56,2021-01-01,00:03:25,Blue,PT2,Ok
942,1,1.2,51,2020-12-09,00:03:01,Yellow,PT2,Ok
712,1,1.3,53,2021-01-24,00:03:04,Red,PT1,Ok
417,1,1.2,58,2021-01-15,00:01:14,Red,PT1,Ok
67,1,1.2,54,2020-12-08,00:01:11,Red,PT1,Ok
624,1,1.2,58,2020-12-04,00:03:13,Blue,PT2,Ok
27,1,1.2,50,2021-01-17,00:03:09,Green,PT1,
583,1,1.2,50,2021-01-27,00:01:49,Green,PT2,Ok
72,1,1.3,57,2021-01-21,00:02:30,Blue,PT1,Ok
701,1,1.3,50,2020-12-12,00:01:29,Green,PT2,Ok
954,1,1.2,56,2020-12-23,00:02:40,Blue,PT2,Ok
210,1,1.3,53,2021-01-11,00:01:26,Blue,PT1,Ok
980,1,1.2,52,2020-12-16,00:03:26,Green,PT1,Ok
413,1,1.2,54,2020-12-12,00:02:23,Blue,PT1,
282,1,1.2,52,2021-01-11,00:03:04,Green,PT1,TemperatureTooLow
615,1,1.3,52,2020-12-25,00:03:56,Green,PT1,Ok
130,1,1.2,59,2021-01-18,00:02:44,Green,PT1,Ok
141,1,1.2,51,2020-12-19,00:03:48,Red,PT1,Ok
36,1,1.3,51,2020-12-30,00:03:11,Yellow,PT1,Ok
982,1,1.2,51,2020-12-03,00:02:11,Blue,PT1,Ok
226,1,1.3,59,2021-01-17,00:02:41,Red,PT2,Ok
547,1,1.3,58,2021-01-21,00:02:51,Green,PT2,Ok
364,1,1.3,54,2021-01-13,00:02:43,Red,PT1,Ok
321,1,1.3,57,2020-12-02,00:01:42,Green,PT1,Ok
85,1,1.3,54,2020-12-02,00:01:06,Blue,PT1,Ok
974,1,1.2,57,2020-12-26,00:01:16,Yellow,PT1,Ok
798,1,1.2,55,2020-12-04,00:01:43,Red,PT2,Ok
579,1,1.3,56,2021-01-15,00:03:44,Yellow,PT2,Ok
291,1,1.3,59,2021-01-17,00:03:50,Yellow,PT1,Ok
771,1,1.2,51,2021-01-23,00:02:59,Yellow,PT2,Ok
93,1,1.3,56,2021-01-15,00:03:06,Green,PT2,Ok
638,1,1.3,57,2020-12-03,00:02:52,Green,PT2,Ok
996,1,1.3,58,2021-01-11,00:01:12,Red,PT2,Ok
468,1,1.2,53,2021-01-02,00:03:23,Green,PT2,Ok
396,1,1.2,50,2021-01-01,00:01:55,Yellow,PT2,Ok
937,1,1.2,53,2020-12-13,00:03:51,Yellow,PT1,Ok
829,1,1.2,58,2020-12-10,00:02:03,Red,PT2,TemperatureTooLow
94,1,1.2,53,2021-01-31,00:03:22,Red,PT2,Ok
620,1,1.3,52,2021-01-26,00:03:48,Yellow,PT2,Ok
560,1,1.2,55,2020-12-13,00:02:28,Green,PT1,Ok
957,1,1.2,55,2020-12-17,00:02:36,Red,PT2,Ok
140,1,1.3,58,2021-01-25,00:02:45,Red,PT2,Ok
911,1,1.2,52,2021-01-04,00:02:41,Red,PT2,Ok
403,1,1.2,57,2021-01-22,00:01:22,Red,PT2,Ok
871,1,1.2,51,2021-01-02,00:03:48,Blue,PT1,Ok
30,1,1.2,59,2020-12-12,00:02:10,Red,PT2,Ok
143,1,1.2,58,2020-12-25,00:01:47,Red,PT2,Ok
280,1,1.3,54,2021-01-17,00:03:10,Red,PT2,TemperatureTooHigh
320,1,1.2,51,2020-12-19,00:01:05,Yellow,PT1,TemperatureTooHigh
277,1,1.3,58,2021-01-25,00:01:30,Red,PT1,
86,1,1.2,56,2021-01-26,00:02:57,Green,PT2,Ok
235,1,1.3,52,2021-01-19,00:01:18,Green,PT1,Ok
448,1,1.2,58,2021-01-04,00:01:35,Yellow,PT2,Ok
484,1,1.2,58,2021-01-17,00:02:07,Green,PT1,Ok
659,1,1.3,55,2020-12-25,00:01:05,Yellow,PT1,Ok
409,1,1.3,50,2020-12-18,00:03:48,Yellow,PT1,Ok
889,1,1.3,55,2020-12-21,00:01:26,Red,PT2,Ok
836,1,1.3,56,2021-01-15,00:01:16,Red,PT2,Ok
568,1,1.3,56,2020-12-25,00:03:13,Green,PT2,Ok
681,1,1.2,51,2020-12-09,00:03:11,Yellow,PT1,TemperatureTooHigh
34,1,1.2,52,2020-12-30,00:03:31,Green,PT2,TemperatureTooHigh
501,1,1.2,52,2021-01-06,00:01:22,Red,PT2,Ok
641,1,1.2,52,2020-12-29,00:02:58,Green,PT1,Ok
678,1,1.2,50,2020-12-06,00:01:19,Yellow,PT2,Ok
515,1,1.2,56,2021-01-18,00:02:55,Yellow,PT1,Ok
851,1,1.2,59,2020-12-13,00:03:28,Green,PT1,Ok
901,1,1.3,50,2021-01-12,00:03:56,Green,PT2,Ok
665,1,1.3,56,2021-01-05,00:03:59,Blue,PT1,Ok
570,1,1.2,58,2021-01-08,00:02:16,Blue,PT1,Ok
616,1,1.2,50,2021-01-17,00:02:33,Red,PT2,Ok
5,1,1.3,50,2021-01-03,00:03:35,Blue,PT2,Ok
843,1,1.3,53,2020-12-27,00:01:08,Blue,PT2,Ok
25,1,1.2,54,2020-12-29,00:03:59,Green,PT2,Ok
465,1,1.2,57,2020-12-19,00:01:41,Yellow,PT2,Ok
285,1,1.2,57,2021-01-05,00:03:38,Green,PT2,Ok
556,1,1.2,59,2021-01-11,00:01:56,Red,PT1,Ok
668,1,1.2,50,2020-12-07,00:02:22,Yellow,PT2,Ok
810,1,1.3,52,2021-01-07,00:02:53,Blue,PT1,Ok
348,1,1.2,53,2021-01-04,00:01:28,Green,PT2,Ok
918,1,1.3,55,2020-12-16,00:03:14,Green,PT1,Ok
177,1,1.3,53,2020-12-18,00:02:46,Yellow,PT2,Ok
158,1,1.2,57,2021-01-25,00:03:10,Blue,PT1,Ok
534,1,1.3,59,2021-01-19,00:01:20,Blue,PT2,Ok
182,1,1.2,54,2020-12-09,00:01:48,Red,PT2,Ok
161,1,1.2,55,2020-12-01,00:01:23,Yellow,PT2,Ok
852,1,1.2,52,2020-12-26,00:01:36,Yellow,PT2,Ok
