Component_ID,Teststation_ID,Date,Time,Product_Type,Error_Message
695,3,2021-03-29,00:01:51,PT1,Ok
971,3,2021-03-29,00:02:59,PT1,
145,3,2021-03-31,00:02:08,PT2,Ok
914,3,2021-03-13,00:01:47,PT1,Ok
8,3,2021-03-18,00:02:12,PT1,29731000
211,3,2021-03-26,00:01:31,PT1,Ok
728,3,2021-03-07,00:01:06,PT2,
878,3,2021-03-10,00:03:07,PT1,Ok
670,3,2021-03-09,00:02:58,PT2,TemperatureTooLow
189,3,2021-03-03,00:03:51,PT2,Ok
413,3,2021-03-20,00:02:57,PT2,TemperatureTooLow
495,3,2021-03-17,00:01:20,PT1,TemperatureTooHigh
363,3,2021-03-11,00:02:56,PT1,Ok
173,3,2021-03-18,00:01:23,PT2,Ok
900,3,2021-03-06,00:03:21,PT1,TemperatureTooHigh
955,3,2021-03-04,00:01:12,PT2,Ok
288,3,2021-03-02,00:01:08,PT1,
297,3,2021-03-13,00:01:46,PT1,Ok
776,3,2021-03-18,00:02:39,PT2,TemperatureTooLow
87,3,2021-03-12,00:01:18,PT1,66437476
327,3,2021-03-16,00:03:43,PT2,Ok
357,3,2021-03-16,00:03:35,PT1,TemperatureTooLow
601,3,2021-03-26,00:01:36,PT2,Ok
624,3,2021-03-26,00:01:29,PT1,TemperatureTooHigh
511,3,2021-03-27,00:01:00,PT1,Ok
426,3,2021-03-17,00:01:17,PT1,Ok
372,3,2021-03-12,00:02:50,PT1,TemperatureTooLow
418,3,2021-03-15,00:02:04,PT1,Ok
841,3,2021-03-26,00:03:09,PT2,TemperatureTooHigh
304,3,2021-03-01,00:02:29,PT2,Ok
790,3,2021-03-14,00:02:33,PT1,Ok
184,3,2021-03-05,00:03:30,PT2,TemperatureTooLow
570,3,2021-03-06,00:03:18,PT2,Ok
962,3,2021-03-02,00:03:18,PT1,Ok
627,3,2021-03-06,00:01:23,PT2,Ok
645,3,2021-03-25,00:01:52,PT2,Ok
667,3,2021-03-28,00:02:42,PT2,Ok
555,3,2021-03-03,00:02:11,PT1,Ok
759,3,2021-03-04,00:03:21,PT2,Ok
771,3,2021-03-09,00:02:43,PT1,Ok
991,3,2021-03-31,00:03:01,PT2,Ok
14,3,2021-03-24,00:02:09,PT1,TemperatureTooLow
112,3,2021-03-31,00:02:37,PT1,Ok
168,3,2021-03-13,00:02:12,PT2,Ok
291,3,2021-03-14,00:03:40,PT1,Ok
754,3,2021-03-16,00:01:19,PT2,Ok
3,3,2021-03-17,00:03:31,PT1,TemperatureTooLow
576,3,2021-03-01,00:03:01,PT1,Ok
727,3,2021-03-09,00:01:03,PT1,Ok
880,3,2021-03-30,00:01:00,PT2,TemperatureTooLow
290,3,2021-03-06,00:03:54,PT1,TemperatureTooLow
412,3,2021-03-28,00:01:46,PT1,Ok
649,3,2021-03-18,00:01:22,PT1,Ok
802,3,2021-03-22,00:03:37,PT1,Ok
217,3,2021-03-19,00:01:19,PT2,TemperatureTooHigh
192,3,2021-03-08,00:01:23,PT2,TemperatureTooHigh
424,3,2021-03-09,00:03:03,PT2,
80,3,2021-03-01,00:01:39,PT1,TemperatureTooLow
41,3,2021-03-18,00:01:31,PT1,TemperatureTooLow
523,3,2021-03-05,00:02:39,PT1,Ok
419,3,2021-03-24,00:03:42,PT2,Ok
860,3,2021-03-01,00:03:13,PT2,Ok
692,3,2021-03-08,00:03:05,PT2,Ok
533,3,2021-03-21,00:03:44,PT1,Ok
706,3,2021-03-10,00:03:21,PT1,Ok
195,3,2021-03-07,00:02:50,PT2,Ok
653,3,2021-03-11,00:02:21,PT1,Ok
688,3,2021-03-09,00:03:49,PT1,Ok
204,3,2021-03-17,00:03:12,PT1,52679964
664,3,2021-03-26,00:02:10,PT1,Ok
658,3,2021-03-21,00:02:11,PT2,Ok
40,3,2021-03-27,00:03:02,PT1,Ok
951,3,2021-03-12,00:03:27,PT2,Ok
987,3,2021-03-06,00:01:55,PT1,Ok
547,3,2021-03-12,00:01:38,PT1,
366,3,2021-03-03,00:01:48,PT2,39535871
36,3,2021-03-13,00:01:37,PT1,Ok
345,3,2021-03-07,00:02:47,PT1,Ok
775,3,2021-03-20,00:01:22,PT2,Ok
205,3,2021-03-03,00:02:23,PT2,Ok
222,3,2021-03-17,00:02:06,PT2,TemperatureTooLow
206,3,2021-03-09,00:02:22,PT1,TemperatureTooLow
668,3,2021-03-14,00:02:46,PT1,
927,3,2021-03-16,00:02:22,PT1,Ok
682,3,2021-03-01,00:01:29,PT2,Ok
716,3,2021-03-08,00:03:27,PT2,Ok
113,3,2021-03-13,00:01:31,PT2,TemperatureTooHigh
619,3,2021-03-08,00:03:00,PT1,
648,3,2021-03-27,00:03:44,PT2,Ok
316,3,2021-03-15,00:03:02,PT1,TemperatureTooLow
611,3,2021-03-24,00:02:42,PT1,TemperatureTooLow
179,3,2021-03-25,00:02:02,PT1,
21,3,2021-03-26,00:03:49,PT1,TemperatureTooLow
131,3,2021-03-11,00:03:50,PT1,TemperatureTooHigh
796,3,2021-03-13,00:03:41,PT2,Ok
789,3,2021-03-16,00:02:13,PT2,Ok
51,3,2021-03-09,00:01:47,PT1,76888462
504,3,2021-03-21,00:03:39,PT1,TemperatureTooHigh
48,3,2021-03-07,00:02:27,PT1,Ok
122,3,2021-03-22,00:03:30,PT1,Ok
425,3,2021-03-18,00:01:26,PT2,
805,3,2021-03-12,00:01:21,PT1,Ok
402,3,2021-03-13,00:01:10,PT1,TemperatureTooLow
282,3,2021-03-19,00:01:18,PT1,Ok
457,3,2021-03-07,00:03:59,PT1,TemperatureTooLow
704,3,2021-03-03,00:02:07,PT2,Ok
312,3,2021-03-11,00:01:49,PT1,TemperatureTooLow
91,3,2021-03-31,00:01:39,PT2,Ok
262,3,2021-03-17,00:01:11,PT1,Ok
541,3,2021-03-12,00:02:20,PT2,Ok
423,3,2021-03-30,00:01:51,PT2,Ok
82,3,2021-03-22,00:01:20,PT2,TemperatureTooLow
355,3,2021-03-26,00:03:55,PT1,Ok
794,3,2021-03-16,00:03:12,PT1,Ok
76,3,2021-03-06,00:03:00,PT2,Ok
553,3,2021-03-23,00:01:14,PT2,Ok
925,3,2021-03-28,00:03:16,PT2,Ok
787,3,2021-03-28,00:02:13,PT1,TemperatureTooHigh
254,3,2021-03-10,00:02:12,PT2,Ok
163,3,2021-03-22,00:01:07,PT1,Ok
599,3,2021-03-25,00:02:34,PT1,Ok
380,3,2021-03-25,00:03:10,PT2,Ok
509,3,2021-03-13,00:02:30,PT2,TemperatureTooLow
305,3,2021-03-28,00:02:25,PT1,TemperatureTooHigh
89,3,2021-03-07,00:01:31,PT1,Ok
818,3,2021-03-21,00:01:39,PT1,Ok
348,3,2021-03-03,00:03:09,PT2,Ok
964,3,2021-03-19,00:02:50,PT2,Ok
593,3,2021-03-07,00:01:07,PT1,Ok
884,3,2021-03-09,00:01:43,PT1,Ok
186,3,2021-03-19,00:02:11,PT2,Ok
990,3,2021-03-24,00:03:37,PT2,TemperatureTooLow
559,3,2021-03-02,00:01:12,PT1,TemperatureTooHigh
444,3,2021-03-19,00:02:48,PT1,Ok
719,3,2021-03-05,00:03:21,PT1,Ok
857,3,2021-03-06,00:03:50,PT2,TemperatureTooLow
169,3,2021-03-10,00:02:11,PT2,TemperatureTooLow
758,3,2021-03-29,00:01:59,PT1,TemperatureTooLow
584,3,2021-03-28,00:02:55,PT1,Ok
492,3,2021-03-31,00:01:01,PT1,Ok
985,3,2021-03-11,00:01:17,PT1,Ok
18,3,2021-03-08,00:01:46,PT2,Ok
160,3,2021-03-05,00:02:52,PT1,Ok
240,3,2021-03-06,00:01:21,PT2,Ok
846,3,2021-03-23,00:01:35,PT2,Ok
417,3,2021-03-26,00:01:37,PT1,Ok
915,3,2021-03-10,00:03:52,PT2,TemperatureTooLow
105,3,2021-03-08,00:03:31,PT1,Ok
358,3,2021-03-05,00:03:06,PT2,Ok
807,3,2021-03-18,00:03:12,PT1,
470,3,2021-03-30,00:03:58,PT1,Ok
617,3,2021-03-16,00:01:52,PT1,Ok
223,3,2021-03-23,00:01:47,PT2,TemperatureTooLow
450,3,2021-03-28,00:01:48,PT2,TemperatureTooLow
436,3,2021-03-10,00:03:09,PT1,Ok
452,3,2021-03-22,00:01:27,PT2,Ok
150,3,2021-03-15,00:01:04,PT1,Ok
574,3,2021-03-05,00:03:12,PT1,TemperatureTooLow
352,3,2021-03-23,00:03:21,PT1,TemperatureTooLow
238,3,2021-03-30,00:03:49,PT1,TemperatureTooLow
281,3,2021-03-15,00:02:44,PT2,TemperatureTooHigh
386,3,2021-03-21,00:01:14,PT1,Ok
659,3,2021-03-07,00:02:55,PT2,Ok
247,3,2021-03-09,00:02:27,PT1,Ok
606,3,2021-03-23,00:03:14,PT2,70333760
641,3,2021-03-30,00:02:25,PT2,TemperatureTooHigh
739,3,2021-03-11,00:02:33,PT1,Ok
921,3,2021-03-04,00:03:43,PT2,TemperatureTooLow
79,3,2021-03-28,00:03:17,PT2,TemperatureTooHigh
95,3,2021-03-12,00:02:28,PT1,TemperatureTooLow
643,3,2021-03-23,00:02:43,PT1,TemperatureTooHigh
458,3,2021-03-15,00:03:35,PT1,Ok
529,3,2021-03-19,00:02:37,PT1,Ok
22,3,2021-03-28,00:03:38,PT1,Ok
650,3,2021-03-07,00:03:17,PT1,
364,3,2021-03-30,00:02:34,PT2,Ok
568,3,2021-03-08,00:02:09,PT1,Ok
106,3,2021-03-05,00:02:51,PT2,Ok
680,3,2021-03-24,00:03:23,PT2,Ok
752,3,2021-03-12,00:01:13,PT1,TemperatureTooLow
340,3,2021-03-28,00:02:09,PT2,Ok
988,3,2021-03-14,00:01:18,PT2,Ok
781,3,2021-03-27,00:01:45,PT2,Ok
65,3,2021-03-03,00:03:03,PT1,Ok
711,3,2021-03-01,00:03:18,PT1,Ok
330,3,2021-03-18,00:01:01,PT2,Ok
56,3,2021-03-20,00:01:45,PT1,Ok
137,3,2021-03-06,00:01:23,PT2,Ok
917,3,2021-03-03,00:01:04,PT1,TemperatureTooLow
827,3,2021-03-16,00:02:34,PT2,Ok
120,3,2021-03-10,00:01:49,PT2,Ok
760,3,2021-03-08,00:01:07,PT1,TemperatureTooLow
974,3,2021-03-21,00:02:56,PT2,TemperatureTooHigh
909,3,2021-03-06,00:01:46,PT1,TemperatureTooHigh
516,3,2021-03-22,00:02:47,PT1,Ok
735,3,2021-03-25,00:01:26,PT1,Ok
755,3,2021-03-05,00:01:40,PT1,Ok
715,3,2021-03-25,00:03:13,PT1,Ok
997,3,2021-03-01,00:02:44,PT2,TemperatureTooLow
227,3,2021-03-24,00:02:43,PT1,Ok
478,3,2021-03-12,00:01:17,PT2,Ok
161,3,2021-03-08,00:02:49,PT2,Ok
751,3,2021-03-14,00:02:06,PT2,Ok
638,3,2021-03-26,00:02:58,PT1,TemperatureTooLow
749,3,2021-03-26,00:01:26,PT2,Ok
816,3,2021-03-31,00:01:02,PT1,Ok
672,3,2021-03-27,00:01:44,PT2,Ok
763,3,2021-03-27,00:03:21,PT2,Ok
731,3,2021-03-23,00:03:22,PT1,Ok
896,3,2021-03-16,00:01:37,PT2,TemperatureTooLow
334,3,2021-03-04,00:02:19,PT2,Ok
385,3,2021-03-19,00:03:27,PT2,Ok
725,3,2021-03-18,00:02:50,PT1,Ok
521,3,2021-03-12,00:01:10,PT2,TemperatureTooLow
665,3,2021-03-25,00:03:57,PT1,Ok
569,3,2021-03-07,00:02:43,PT1,Ok
215,3,2021-03-03,00:02:11,PT2,TemperatureTooLow
733,3,2021-03-24,00:02:58,PT2,Ok
984,3,2021-03-24,00:03:47,PT1,Ok
630,3,2021-03-19,00:02:17,PT2,TemperatureTooLow
899,3,2021-03-19,00:03:09,PT2,Ok
404,3,2021-03-24,00:01:37,PT2,Ok
117,3,2021-03-05,00:02:07,PT2,Ok
600,3,2021-03-27,00:03:41,PT1,TemperatureTooLow
263,3,2021-03-31,00:03:57,PT2,Ok
879,3,2021-03-27,00:01:54,PT2,Ok
351,3,2021-03-11,00:01:01,PT2,Ok
663,3,2021-03-04,00:01:59,PT1,Ok
438,3,2021-03-25,00:01:09,PT1,Ok
780,3,2021-03-22,00:03:50,PT2,Ok
70,3,2021-03-16,00:03:22,PT1,Ok
185,3,2021-03-24,00:01:45,PT1,Ok
954,3,2021-03-11,00:03:52,PT1,Ok
911,3,2021-03-22,00:02:14,PT2,Ok
365,3,2021-03-19,00:02:57,PT2,Ok
335,3,2021-03-07,00:02:51,PT2,Ok
740,3,2021-03-07,00:01:09,PT1,Ok
326,3,2021-03-01,00:03:38,PT2,Ok
803,3,2021-03-18,00:01:06,PT1,Ok
721,3,2021-03-31,00:02:53,PT1,Ok
60,3,2021-03-22,00:01:37,PT2,Ok
791,3,2021-03-26,00:01:09,PT1,Ok
28,3,2021-03-18,00:02:45,PT2,Ok
761,3,2021-03-01,00:02:43,PT2,TemperatureTooHigh
820,3,2021-03-17,00:03:30,PT2,Ok
713,3,2021-03-04,00:03:41,PT1,Ok
252,3,2021-03-19,00:02:02,PT1,Ok
881,3,2021-03-04,00:01:42,PT2,TemperatureTooLow
52,3,2021-03-11,00:01:24,PT1,TemperatureTooLow
872,3,2021-03-02,00:01:28,PT1,Ok
293,3,2021-03-23,00:01:33,PT1,Ok
844,3,2021-03-15,00:01:43,PT2,TemperatureTooLow
625,3,2021-03-31,00:02:50,PT1,Ok
318,3,2021-03-18,00:03:39,PT2,TemperatureTooHigh
870,3,2021-03-28,00:03:19,PT1,Ok
540,3,2021-03-11,00:02:20,PT2,TemperatureTooLow
910,3,2021-03-10,00:03:25,PT1,TemperatureTooLow
303,3,2021-03-26,00:03:14,PT1,TemperatureTooLow
935,3,2021-03-21,00:01:08,PT2,Ok
300,3,2021-03-28,00:02:21,PT1,TemperatureTooLow
295,3,2021-03-13,00:02:39,PT2,Ok
172,3,2021-03-24,00:01:23,PT2,13275709
671,3,2021-03-07,00:03:18,PT2,Ok
817,3,2021-03-22,00:01:41,PT2,Ok
260,3,2021-03-19,00:01:53,PT1,Ok
501,3,2021-03-07,00:02:42,PT2,Ok
748,3,2021-03-22,00:02:30,PT1,Ok
941,3,2021-03-05,00:01:48,PT1,TemperatureTooLow
264,3,2021-03-30,00:03:48,PT2,Ok
890,3,2021-03-16,00:02:15,PT2,Ok
273,3,2021-03-30,00:02:05,PT1,TemperatureTooLow
367,3,2021-03-17,00:01:33,PT2,Ok
612,3,2021-03-01,00:02:07,PT1,Ok
114,3,2021-03-04,00:02:19,PT1,TemperatureTooLow
883,3,2021-03-14,00:03:14,PT1,Ok
233,3,2021-03-12,00:01:08,PT2,Ok
265,3,2021-03-20,00:02:07,PT1,Ok
375,3,2021-03-07,00:02:07,PT1,Ok
678,3,2021-03-11,00:01:58,PT2,TemperatureTooLow
531,3,2021-03-02,00:02:55,PT2,Ok
468,3,2021-03-22,00:03:03,PT1,Ok
319,3,2021-03-30,00:03:57,PT1,Ok
859,3,2021-03-27,00:02:16,PT1,Ok
589,3,2021-03-29,00:01:22,PT1,Ok
552,3,2021-03-12,00:01:47,PT2,Ok
181,3,2021-03-06,00:01:33,PT2,Ok
986,3,2021-03-30,00:03:34,PT1,Ok
564,3,2021-03-30,00:01:44,PT1,Ok
416,3,2021-03-27,00:03:30,PT1,Ok
225,3,2021-03-21,00:02:18,PT2,Ok
730,3,2021-03-01,00:03:58,PT2,Ok
506,3,2021-03-17,00:02:24,PT1,Ok
277,3,2021-03-13,00:03:33,PT2,TemperatureTooLow
924,3,2021-03-01,00:02:51,PT1,Ok
918,3,2021-03-10,00:01:42,PT1,
430,3,2021-03-04,00:01:16,PT2,Ok
654,3,2021-03-19,00:01:10,PT1,Ok
720,3,2021-03-20,00:03:58,PT2,Ok
384,3,2021-03-03,00:03:27,PT2,TemperatureTooLow
396,3,2021-03-07,00:03:20,PT1,Ok
647,3,2021-03-20,00:01:37,PT1,Ok
175,3,2021-03-16,00:02:28,PT1,
472,3,2021-03-08,00:01:26,PT1,Ok
464,3,2021-03-20,00:02:37,PT1,Ok
63,3,2021-03-15,00:02:45,PT2,TemperatureTooHigh
515,3,2021-03-22,00:03:39,PT2,Ok
697,3,2021-03-12,00:03:00,PT1,Ok
462,3,2021-03-06,00:01:49,PT2,Ok
377,3,2021-03-26,00:03:52,PT1,TemperatureTooLow
778,3,2021-03-14,00:02:35,PT2,Ok
182,3,2021-03-29,00:01:00,PT1,TemperatureTooHigh
382,3,2021-03-10,00:03:15,PT2,Ok
54,3,2021-03-05,00:01:26,PT1,Ok
328,3,2021-03-20,00:01:47,PT2,Ok
907,3,2021-03-07,00:02:55,PT2,Ok
129,3,2021-03-18,00:01:22,PT2,TemperatureTooHigh
741,3,2021-03-19,00:01:17,PT2,Ok
403,3,2021-03-27,00:01:43,PT1,Ok
455,3,2021-03-09,00:03:52,PT2,TemperatureTooLow
634,3,2021-03-07,00:03:06,PT1,TemperatureTooLow
442,3,2021-03-30,00:01:53,PT2,TemperatureTooLow
9,3,2021-03-03,00:01:33,PT1,TemperatureTooLow
513,3,2021-03-04,00:02:21,PT2,TemperatureTooLow
905,3,2021-03-24,00:03:37,PT2,TemperatureTooHigh
549,3,2021-03-02,00:03:35,PT2,Ok
853,3,2021-03-16,00:02:53,PT1,TemperatureTooHigh
981,3,2021-03-31,00:01:51,PT2,Ok
575,3,2021-03-26,00:03:27,PT1,TemperatureTooHigh
398,3,2021-03-30,00:03:38,PT2,TemperatureTooLow
629,3,2021-03-01,00:03:12,PT1,TemperatureTooLow
524,3,2021-03-03,00:02:17,PT1,TemperatureTooLow
361,3,2021-03-10,00:03:33,PT1,Ok
323,3,2021-03-18,00:03:16,PT1,TemperatureTooLow
975,3,2021-03-16,00:03:40,PT1,Ok
876,3,2021-03-06,00:03:58,PT1,Ok
178,3,2021-03-30,00:03:32,PT2,Ok
162,3,2021-03-26,00:01:31,PT1,Ok
229,3,2021-03-21,00:03:16,PT2,TemperatureTooLow
965,3,2021-03-21,00:02:24,PT2,Ok
792,3,2021-03-09,00:03:07,PT2,TemperatureTooLow
123,3,2021-03-28,00:03:52,PT2,TemperatureTooLow
882,3,2021-03-08,00:02:12,PT1,
248,3,2021-03-19,00:01:57,PT1,Ok
779,3,2021-03-22,00:02:14,PT2,Ok
336,3,2021-03-07,00:03:26,PT1,TemperatureTooLow
508,3,2021-03-25,00:03:34,PT1,
526,3,2021-03-31,00:01:57,PT1,Ok
259,3,2021-03-26,00:02:30,PT2,TemperatureTooLow
505,3,2021-03-30,00:03:43,PT2,TemperatureTooLow
562,3,2021-03-22,00:02:53,PT1,47267013
151,3,2021-03-24,00:01:25,PT1,Ok
582,3,2021-03-09,00:01:42,PT2,Ok
923,3,2021-03-17,00:03:29,PT1,TemperatureTooLow
221,3,2021-03-02,00:02:37,PT2,Ok
858,3,2021-03-09,00:02:45,PT1,Ok
785,3,2021-03-13,00:01:22,PT1,Ok
886,3,2021-03-18,00:01:59,PT1,Ok
871,3,2021-03-16,00:01:40,PT1,Ok
699,3,2021-03-15,00:02:38,PT2,Ok
950,3,2021-03-14,00:03:27,PT2,Ok
140,3,2021-03-05,00:02:33,PT1,Ok
528,3,2021-03-20,00:03:07,PT1,TemperatureTooHigh
512,3,2021-03-30,00:03:34,PT1,Ok
284,3,2021-03-10,00:02:56,PT2,Ok
489,3,2021-03-31,00:01:42,PT1,Ok
983,3,2021-03-08,00:02:00,PT1,TemperatureTooLow
842,3,2021-03-28,00:01:43,PT1,Ok
155,3,2021-03-22,00:03:38,PT2,Ok
298,3,2021-03-27,00:03:58,PT2,TemperatureTooLow
566,3,2021-03-06,00:02:09,PT1,TemperatureTooLow
34,3,2021-03-05,00:01:23,PT1,Ok
157,3,2021-03-10,00:02:28,PT2,Ok
270,3,2021-03-02,00:01:24,PT1,Ok
191,3,2021-03-13,00:02:20,PT1,Ok
578,3,2021-03-11,00:03:53,PT1,
903,3,2021-03-22,00:02:41,PT1,TemperatureTooLow
753,3,2021-03-07,00:02:43,PT1,TemperatureTooHigh
676,3,2021-03-20,00:02:42,PT2,Ok
567,3,2021-03-22,00:01:23,PT2,Ok
861,3,2021-03-29,00:02:02,PT1,Ok
979,3,2021-03-06,00:03:37,PT2,Ok
243,3,2021-03-24,00:02:28,PT1,Ok
946,3,2021-03-21,00:02:47,PT1,Ok
207,3,2021-03-21,00:03:21,PT1,Ok
266,3,2021-03-09,00:03:39,PT2,TemperatureTooLow
456,3,2021-03-04,00:02:19,PT2,Ok
491,3,2021-03-10,00:02:03,PT1,TemperatureTooLow
301,3,2021-03-03,00:03:33,PT2,Ok
440,3,2021-03-26,00:03:32,PT2,Ok
895,3,2021-03-23,00:03:42,PT2,Ok
170,3,2021-03-26,00:02:33,PT2,Ok
510,3,2021-03-21,00:03:21,PT1,Ok
502,3,2021-03-12,00:03:21,PT1,Ok
977,3,2021-03-25,00:02:46,PT2,24573118
738,3,2021-03-23,00:01:50,PT1,Ok
78,3,2021-03-15,00:03:42,PT2,Ok
679,3,2021-03-24,00:03:03,PT1,47741331
959,3,2021-03-22,00:01:52,PT1,TemperatureTooLow
609,3,2021-03-09,00:01:00,PT2,TemperatureTooLow
320,3,2021-03-05,00:01:52,PT2,Ok
61,3,2021-03-09,00:03:16,PT1,Ok
245,3,2021-03-19,00:02:46,PT1,Ok
341,3,2021-03-18,00:02:34,PT2,Ok
5,3,2021-03-20,00:02:08,PT1,
829,3,2021-03-07,00:02:30,PT1,Ok
774,3,2021-03-12,00:01:19,PT2,Ok
831,3,2021-03-29,00:02:03,PT1,Ok
43,3,2021-03-09,00:01:31,PT1,Ok
16,3,2021-03-13,00:02:53,PT2,Ok
488,3,2021-03-31,00:03:38,PT1,Ok
580,3,2021-03-19,00:03:33,PT2,TemperatureTooLow
865,3,2021-03-17,00:02:04,PT1,TemperatureTooLow
628,3,2021-03-29,00:01:02,PT2,TemperatureTooHigh
956,3,2021-03-18,00:02:34,PT1,TemperatureTooLow
166,3,2021-03-30,00:03:36,PT1,Ok
125,3,2021-03-02,00:01:09,PT1,TemperatureTooLow
821,3,2021-03-23,00:03:02,PT2,Ok
13,3,2021-03-26,00:02:38,PT2,Ok
732,3,2021-03-17,00:03:35,PT2,Ok
360,3,2021-03-26,00:01:22,PT2,Ok
657,3,2021-03-13,00:02:01,PT1,TemperatureTooHigh
371,3,2021-03-15,00:03:47,PT1,Ok
130,3,2021-03-16,00:01:41,PT2,Ok
800,3,2021-03-15,00:03:15,PT2,Ok
561,3,2021-03-30,00:02:57,PT1,TemperatureTooHigh
198,3,2021-03-31,00:03:04,PT1,
467,3,2021-03-12,00:01:21,PT1,TemperatureTooLow
537,3,2021-03-01,00:03:53,PT1,Ok
573,3,2021-03-14,00:02:19,PT1,Ok
973,3,2021-03-20,00:03:32,PT1,Ok
614,3,2021-03-01,00:02:52,PT1,Ok
121,3,2021-03-29,00:02:00,PT2,Ok
127,3,2021-03-28,00:01:18,PT1,Ok
898,3,2021-03-29,00:01:45,PT1,TemperatureTooHigh
683,3,2021-03-25,00:03:01,PT2,Ok
712,3,2021-03-27,00:03:20,PT1,Ok
908,3,2021-03-03,00:03:38,PT1,Ok
631,3,2021-03-23,00:01:28,PT2,TemperatureTooLow
97,3,2021-03-23,00:01:54,PT2,Ok
822,3,2021-03-04,00:01:46,PT2,Ok
804,3,2021-03-16,00:03:30,PT2,Ok
745,3,2021-03-15,00:02:10,PT2,Ok
560,3,2021-03-01,00:02:53,PT1,TemperatureTooHigh
331,3,2021-03-24,00:03:29,PT1,TemperatureTooHigh
26,3,2021-03-09,00:02:23,PT2,TemperatureTooHigh
770,3,2021-03-05,00:01:28,PT2,
708,3,2021-03-02,00:03:36,PT1,TemperatureTooLow
519,3,2021-03-09,00:02:51,PT2,TemperatureTooLow
165,3,2021-03-19,00:03:07,PT1,Ok
479,3,2021-03-22,00:01:07,PT1,Ok
280,3,2021-03-09,00:02:32,PT2,Ok
539,3,2021-03-08,00:01:22,PT2,TemperatureTooLow
766,3,2021-03-28,00:01:42,PT2,TemperatureTooHigh
94,3,2021-03-29,00:03:54,PT1,
108,3,2021-03-28,00:03:49,PT2,Ok
395,3,2021-03-21,00:02:37,PT2,Ok
864,3,2021-03-16,00:03:35,PT1,Ok
83,3,2021-03-07,00:03:38,PT1,Ok
662,3,2021-03-11,00:02:03,PT2,Ok
596,3,2021-03-31,00:01:19,PT1,Ok
449,3,2021-03-22,00:01:13,PT2,Ok
167,3,2021-03-21,00:01:37,PT1,Ok
660,3,2021-03-30,00:02:29,PT1,TemperatureTooLow
397,3,2021-03-20,00:02:54,PT2,Ok
902,3,2021-03-02,00:01:53,PT2,Ok
66,3,2021-03-19,00:02:15,PT2,Ok
445,3,2021-03-29,00:01:28,PT1,TemperatureTooHigh
232,3,2021-03-12,00:03:06,PT2,17833730
605,3,2021-03-02,00:03:51,PT2,TemperatureTooLow
877,3,2021-03-29,00:03:47,PT2,Ok
24,3,2021-03-17,00:01:17,PT1,Ok
724,3,2021-03-28,00:02:01,PT1,Ok
799,3,2021-03-19,00:02:31,PT2,
945,3,2021-03-15,00:02:24,PT2,Ok
618,3,2021-03-23,00:02:46,PT2,TemperatureTooHigh
434,3,2021-03-17,00:01:37,PT1,Ok
20,3,2021-03-07,00:01:59,PT2,Ok
32,3,2021-03-23,00:01:05,PT1,Ok
267,3,2021-03-16,00:03:36,PT1,Ok
368,3,2021-03-28,00:01:02,PT1,TemperatureTooLow
839,3,2021-03-18,00:01:07,PT1,Ok
995,3,2021-03-10,00:03:01,PT1,TemperatureTooLow
