Component_ID,Teststation_ID,Date,Time,Product_Type,Error_Message
20,3,2021-03-16,00:02:31,PT1,Ok
815,3,2021-03-28,00:01:17,PT1,Ok
799,3,2021-03-21,00:03:30,PT1,TemperatureTooLow
505,3,2021-03-11,00:01:28,PT2,TemperatureTooHigh
150,3,2021-03-04,00:01:19,PT1,Ok
437,3,2021-03-18,00:02:45,PT1,Ok
319,3,2021-03-12,00:01:33,PT2,Ok
981,3,2021-03-03,00:03:06,PT1,TemperatureTooLow
279,3,2021-03-11,00:02:53,PT1,Ok
711,3,2021-03-04,00:02:14,PT2,TemperatureTooLow
539,3,2021-03-10,00:03:44,PT2,Ok
152,3,2021-03-08,00:02:16,PT1,Ok
333,3,2021-03-21,00:03:57,PT1,TemperatureTooLow
622,3,2021-03-22,00:02:05,PT2,Ok
688,3,2021-03-02,00:02:36,PT1,Ok
623,3,2021-03-21,00:03:16,PT2,Ok
985,3,2021-03-25,00:03:04,PT1,Ok
143,3,2021-03-16,00:03:55,PT1,TemperatureTooLow
133,3,2021-03-19,00:03:53,PT2,Ok
933,3,2021-03-02,00:01:08,PT2,33056072
81,3,2021-03-30,00:01:40,PT1,Ok
216,3,2021-03-12,00:01:47,PT2,TemperatureTooHigh
457,3,2021-03-02,00:03:13,PT1,Ok
253,3,2021-03-16,00:03:52,PT2,TemperatureTooHigh
142,3,2021-03-03,00:01:34,PT2,Ok
687,3,2021-03-07,00:01:17,PT1,TemperatureTooLow
922,3,2021-03-12,00:02:31,PT1,Ok
759,3,2021-03-13,00:01:03,PT2,Ok
632,3,2021-03-22,00:03:47,PT1,Ok
891,3,2021-03-31,00:03:27,PT2,Ok
383,3,2021-03-08,00:02:58,PT2,Ok
495,3,2021-03-08,00:01:56,PT1,Ok
456,3,2021-03-09,00:01:37,PT1,Ok
340,3,2021-03-25,00:03:24,PT1,TemperatureTooLow
101,3,2021-03-26,00:03:32,PT1,Ok
370,3,2021-03-27,00:03:18,PT1,Ok
583,3,2021-03-09,00:02:30,PT2,Ok
44,3,2021-03-23,00:03:50,PT1,Ok
474,3,2021-03-26,00:03:33,PT2,Ok
109,3,2021-03-17,00:01:43,PT1,Ok
859,3,2021-03-25,00:02:15,PT2,TemperatureTooLow
252,3,2021-03-30,00:01:25,PT2,Ok
77,3,2021-03-09,00:01:11,PT2,TemperatureTooLow
240,3,2021-03-16,00:02:03,PT1,Ok
878,3,2021-03-27,00:01:47,PT2,TemperatureTooLow
482,3,2021-03-23,00:01:56,PT1,Ok
940,3,2021-03-26,00:03:38,PT2,Ok
317,3,2021-03-17,00:02:41,PT2,Ok
412,3,2021-03-20,00:02:08,PT2,Ok
33,3,2021-03-01,00:02:53,PT1,TemperatureTooHigh
3,3,2021-03-07,00:03:27,PT2,Ok
181,3,2021-03-14,00:03:06,PT1,Ok
177,3,2021-03-30,00:02:12,PT1,Ok
804,3,2021-03-12,00:03:57,PT1,Ok
95,3,2021-03-06,00:03:16,PT1,TemperatureTooHigh
17,3,2021-03-04,00:01:18,PT2,TemperatureTooLow
265,3,2021-03-15,00:03:41,PT1,Ok
364,3,2021-03-20,00:01:53,PT2,Ok
625,3,2021-03-26,00:01:51,PT2,TemperatureTooLow
897,3,2021-03-06,00:01:32,PT2,Ok
730,3,2021-03-19,00:02:12,PT2,Ok
974,3,2021-03-23,00:02:51,PT2,Ok
329,3,2021-03-24,00:02:17,PT1,TemperatureTooHigh
665,3,2021-03-08,00:01:25,PT2,TemperatureTooLow
649,3,2021-03-29,00:02:38,PT1,Ok
59,3,2021-03-28,00:03:35,PT2,26447099
140,3,2021-03-24,00:03:46,PT1,14155322
746,3,2021-03-12,00:03:58,PT2,
132,3,2021-03-29,00:02:35,PT2,Ok
165,3,2021-03-29,00:03:06,PT2,Ok
836,3,2021-03-05,00:02:02,PT2,Ok
182,3,2021-03-31,00:01:09,PT2,TemperatureTooLow
798,3,2021-03-26,00:01:21,PT2,Ok
617,3,2021-03-31,00:03:01,PT2,Ok
955,3,2021-03-01,00:01:20,PT2,Ok
479,3,2021-03-01,00:01:51,PT2,Ok
631,3,2021-03-23,00:03:47,PT2,Ok
68,3,2021-03-21,00:02:00,PT1,Ok
609,3,2021-03-27,00:01:17,PT2,Ok
602,3,2021-03-20,00:01:17,PT1,TemperatureTooLow
403,3,2021-03-10,00:02:04,PT1,Ok
870,3,2021-03-09,00:03:37,PT2,Ok
844,3,2021-03-05,00:03:43,PT1,Ok
218,3,2021-03-02,00:03:20,PT2,Ok
318,3,2021-03-12,00:02:35,PT2,
679,3,2021-03-20,00:03:14,PT2,Ok
28,3,2021-03-31,00:01:39,PT1,Ok
899,3,2021-03-18,00:02:44,PT1,Ok
356,3,2021-03-31,00:01:08,PT2,Ok
244,3,2021-03-19,00:01:32,PT2,Ok
898,3,2021-03-07,00:01:14,PT1,TemperatureTooLow
565,3,2021-03-27,00:01:11,PT2,Ok
603,3,2021-03-04,00:01:37,PT2,Ok
388,3,2021-03-05,00:02:20,PT1,TemperatureTooLow
702,3,2021-03-13,00:03:05,PT2,Ok
153,3,2021-03-06,00:03:06,PT2,TemperatureTooHigh
692,3,2021-03-18,00:03:08,PT2,Ok
594,3,2021-03-09,00:03:41,PT1,TemperatureTooLow
695,3,2021-03-06,00:01:52,PT1,TemperatureTooLow
307,3,2021-03-09,00:02:58,PT2,Ok
201,3,2021-03-29,00:02:09,PT2,Ok
666,3,2021-03-21,00:01:43,PT1,TemperatureTooLow
259,3,2021-03-19,00:01:39,PT1,TemperatureTooHigh
727,3,2021-03-22,00:01:22,PT1,Ok
521,3,2021-03-15,00:02:55,PT2,Ok
850,3,2021-03-21,00:03:24,PT2,Ok
544,3,2021-03-30,00:03:14,PT1,Ok
768,3,2021-03-23,00:02:00,PT1,Ok
45,3,2021-03-04,00:03:48,PT1,Ok
786,3,2021-03-25,00:01:31,PT1,TemperatureTooLow
161,3,2021-03-22,00:02:35,PT2,Ok
857,3,2021-03-26,00:01:22,PT1,Ok
477,3,2021-03-16,00:01:11,PT2,TemperatureTooLow
447,3,2021-03-18,00:01:38,PT2,TemperatureTooLow
366,3,2021-03-27,00:03:22,PT2,Ok
169,3,2021-03-06,00:03:29,PT1,Ok
608,3,2021-03-24,00:03:31,PT2,TemperatureTooHigh
803,3,2021-03-17,00:01:15,PT2,Ok
694,3,2021-03-25,00:02:21,PT1,Ok
787,3,2021-03-23,00:01:57,PT1,Ok
49,3,2021-03-08,00:01:53,PT2,TemperatureTooHigh
359,3,2021-03-29,00:03:35,PT1,TemperatureTooLow
770,3,2021-03-01,00:01:31,PT2,Ok
820,3,2021-03-12,00:01:13,PT1,Ok
739,3,2021-03-06,00:02:16,PT2,TemperatureTooHigh
903,3,2021-03-09,00:02:31,PT1,Ok
913,3,2021-03-30,00:01:26,PT2,Ok
532,3,2021-03-20,00:01:12,PT2,TemperatureTooLow
673,3,2021-03-17,00:01:02,PT2,Ok
664,3,2021-03-07,00:02:52,PT2,TemperatureTooLow
448,3,2021-03-30,00:03:57,PT2,Ok
46,3,2021-03-20,00:03:52,PT1,TemperatureTooLow
55,3,2021-03-07,00:03:59,PT2,Ok
385,3,2021-03-02,00:02:35,PT1,
893,3,2021-03-31,00:03:50,PT2,Ok
771,3,2021-03-31,00:02:51,PT1,Ok
604,3,2021-03-06,00:03:14,PT1,TemperatureTooLow
255,3,2021-03-01,00:03:08,PT2,Ok
176,3,2021-03-01,00:03:48,PT1,Ok
732,3,2021-03-27,00:02:43,PT2,TemperatureTooHigh
629,3,2021-03-18,00:03:46,PT1,Ok
630,3,2021-03-25,00:01:57,PT1,Ok
464,3,2021-03-05,00:02:44,PT2,
368,3,2021-03-26,00:01:42,PT1,TemperatureTooLow
576,3,2021-03-08,00:01:04,PT2,Ok
323,3,2021-03-07,00:03:28,PT1,Ok
958,3,2021-03-02,00:03:34,PT2,Ok
935,3,2021-03-24,00:03:06,PT2,Ok
431,3,2021-03-11,00:02:12,PT1,Ok
391,3,2021-03-20,00:01:48,PT2,TemperatureTooLow
792,3,2021-03-19,00:03:07,PT2,TemperatureTooLow
418,3,2021-03-07,00:03:02,PT2,TemperatureTooHigh
509,3,2021-03-11,00:01:21,PT1,TemperatureTooLow
738,3,2021-03-10,00:01:53,PT2,Ok
24,3,2021-03-28,00:01:15,PT1,Ok
414,3,2021-03-16,00:03:58,PT1,
37,3,2021-03-26,00:02:05,PT1,TemperatureTooLow
589,3,2021-03-27,00:01:59,PT1,TemperatureTooLow
756,3,2021-03-04,00:01:28,PT1,Ok
847,3,2021-03-02,00:03:29,PT2,TemperatureTooLow
553,3,2021-03-11,00:01:06,PT2,Ok
704,3,2021-03-15,00:03:55,PT2,
827,3,2021-03-09,00:02:38,PT2,TemperatureTooLow
998,3,2021-03-30,00:01:15,PT1,TemperatureTooLow
765,3,2021-03-27,00:03:53,PT2,Ok
924,3,2021-03-15,00:01:27,PT1,TemperatureTooHigh
207,3,2021-03-17,00:02:45,PT1,Ok
636,3,2021-03-10,00:03:49,PT2,TemperatureTooHigh
988,3,2021-03-08,00:01:11,PT2,Ok
794,3,2021-03-20,00:03:13,PT2,Ok
822,3,2021-03-15,00:03:02,PT1,Ok
127,3,2021-03-29,00:01:37,PT1,
845,3,2021-03-08,00:01:07,PT1,Ok
369,3,2021-03-16,00:03:54,PT1,Ok
428,3,2021-03-15,00:03:26,PT2,Ok
654,3,2021-03-31,00:01:45,PT2,
741,3,2021-03-13,00:03:14,PT2,Ok
848,3,2021-03-18,00:01:19,PT2,TemperatureTooLow
74,3,2021-03-22,00:02:18,PT1,Ok
379,3,2021-03-14,00:03:31,PT2,TemperatureTooLow
445,3,2021-03-05,00:03:40,PT1,TemperatureTooHigh
308,3,2021-03-14,00:01:23,PT1,Ok
997,3,2021-03-04,00:03:58,PT1,TemperatureTooLow
382,3,2021-03-19,00:03:10,PT1,Ok
634,3,2021-03-02,00:02:34,PT2,TemperatureTooHigh
419,3,2021-03-20,00:02:45,PT1,Ok
813,3,2021-03-31,00:01:28,PT1,Ok
918,3,2021-03-24,00:03:11,PT2,Ok
797,3,2021-03-11,00:02:13,PT2,TemperatureTooHigh
941,3,2021-03-30,00:03:24,PT1,Ok
54,3,2021-03-25,00:03:40,PT1,Ok
397,3,2021-03-16,00:03:47,PT2,Ok
658,3,2021-03-24,00:03:38,PT1,Ok
380,3,2021-03-19,00:02:00,PT1,TemperatureTooLow
801,3,2021-03-07,00:01:18,PT1,Ok
698,3,2021-03-24,00:03:37,PT1,Ok
29,3,2021-03-27,00:02:10,PT2,TemperatureTooLow
338,3,2021-03-13,00:01:43,PT1,Ok
975,3,2021-03-25,00:02:48,PT2,Ok
861,3,2021-03-03,00:01:54,PT2,TemperatureTooLow
825,3,2021-03-21,00:02:44,PT1,TemperatureTooHigh
294,3,2021-03-10,00:01:39,PT2,Ok
455,3,2021-03-09,00:02:04,PT2,Ok
198,3,2021-03-19,00:01:34,PT1,Ok
601,3,2021-03-25,00:02:51,PT2,TemperatureTooLow
838,3,2021-03-08,00:03:04,PT1,Ok
1,3,2021-03-11,00:01:34,PT1,Ok
655,3,2021-03-26,00:03:29,PT1,TemperatureTooLow
330,3,2021-03-13,00:01:36,PT1,Ok
392,3,2021-03-12,00:03:40,PT2,Ok
237,3,2021-03-02,00:03:46,PT2,Ok
389,3,2021-03-27,00:02:05,PT2,Ok
230,3,2021-03-03,00:03:51,PT1,Ok
47,3,2021-03-14,00:03:39,PT2,Ok
659,3,2021-03-01,00:03:33,PT2,
200,3,2021-03-24,00:03:47,PT1,Ok
805,3,2021-03-21,00:01:44,PT2,Ok
530,3,2021-03-16,00:02:31,PT2,TemperatureTooHigh
166,3,2021-03-06,00:02:39,PT1,Ok
660,3,2021-03-26,00:01:47,PT2,Ok
823,3,2021-03-20,00:03:53,PT2,Ok
987,3,2021-03-11,00:03:43,PT2,Ok
725,3,2021-03-20,00:01:15,PT1,TemperatureTooHigh
529,3,2021-03-21,00:03:07,PT2,Ok
508,3,2021-03-28,00:02:07,PT1,Ok
295,3,2021-03-29,00:01:42,PT1,Ok
75,3,2021-03-14,00:01:40,PT1,Ok
869,3,2021-03-07,00:02:56,PT1,
950,3,2021-03-28,00:03:32,PT1,TemperatureTooLow
824,3,2021-03-30,00:01:29,PT2,Ok
135,3,2021-03-03,00:02:49,PT1,Ok
212,3,2021-03-12,00:03:25,PT1,Ok
905,3,2021-03-06,00:02:16,PT2,Ok
410,3,2021-03-16,00:02:21,PT2,Ok
160,3,2021-03-16,00:02:00,PT1,Ok
293,3,2021-03-19,00:03:21,PT2,Ok
964,3,2021-03-17,00:03:08,PT2,TemperatureTooLow
948,3,2021-03-02,00:02:53,PT1,TemperatureTooLow
384,3,2021-03-20,00:01:34,PT2,TemperatureTooLow
310,3,2021-03-13,00:01:11,PT1,40469712
190,3,2021-03-02,00:01:11,PT2,TemperatureTooHigh
968,3,2021-03-14,00:02:51,PT2,Ok
371,3,2021-03-31,00:02:52,PT1,Ok
496,3,2021-03-29,00:01:12,PT1,TemperatureTooLow
961,3,2021-03-30,00:02:48,PT2,Ok
36,3,2021-03-01,00:02:22,PT1,TemperatureTooLow
311,3,2021-03-12,00:01:40,PT2,TemperatureTooHigh
108,3,2021-03-18,00:01:34,PT2,Ok
715,3,2021-03-11,00:02:19,PT2,Ok
677,3,2021-03-07,00:03:51,PT2,Ok
172,3,2021-03-07,00:03:50,PT2,TemperatureTooLow
83,3,2021-03-24,00:03:12,PT2,TemperatureTooHigh
481,3,2021-03-13,00:03:24,PT2,TemperatureTooLow
726,3,2021-03-26,00:03:25,PT2,Ok
82,3,2021-03-25,00:02:19,PT2,Ok
71,3,2021-03-28,00:01:00,PT1,Ok
89,3,2021-03-06,00:03:38,PT2,Ok
646,3,2021-03-26,00:03:27,PT1,Ok
328,3,2021-03-04,00:03:47,PT2,TemperatureTooHigh
967,3,2021-03-14,00:01:31,PT1,Ok
421,3,2021-03-29,00:03:05,PT1,Ok
19,3,2021-03-09,00:03:24,PT1,Ok
856,3,2021-03-30,00:02:36,PT2,Ok
734,3,2021-03-03,00:01:06,PT1,Ok
685,3,2021-03-16,00:01:15,PT1,Ok
651,3,2021-03-12,00:02:28,PT1,Ok
788,3,2021-03-06,00:03:39,PT1,Ok
564,3,2021-03-10,00:01:48,PT2,Ok
552,3,2021-03-15,00:03:17,PT1,
404,3,2021-03-15,00:03:36,PT1,Ok
420,3,2021-03-24,00:02:44,PT2,TemperatureTooHigh
443,3,2021-03-19,00:02:54,PT1,Ok
372,3,2021-03-11,00:02:54,PT1,TemperatureTooHigh
144,3,2021-03-03,00:03:08,PT2,Ok
511,3,2021-03-06,00:01:01,PT2,TemperatureTooLow
876,3,2021-03-20,00:03:16,PT2,Ok
874,3,2021-03-14,00:02:54,PT1,TemperatureTooLow
408,3,2021-03-28,00:03:58,PT2,Ok
775,3,2021-03-13,00:01:34,PT1,Ok
40,3,2021-03-26,00:01:01,PT1,Ok
831,3,2021-03-09,00:01:09,PT2,Ok
817,3,2021-03-07,00:02:03,PT1,Ok
167,3,2021-03-15,00:01:06,PT2,Ok
2,3,2021-03-07,00:02:01,PT1,TemperatureTooLow
471,3,2021-03-22,00:01:52,PT1,Ok
937,3,2021-03-26,00:02:54,PT2,Ok
114,3,2021-03-24,00:02:58,PT1,Ok
624,3,2021-03-12,00:03:47,PT2,Ok
503,3,2021-03-21,00:03:34,PT1,Ok
947,3,2021-03-31,00:01:40,PT2,Ok
699,3,2021-03-17,00:03:51,PT2,Ok
828,3,2021-03-02,00:02:30,PT2,Ok
556,3,2021-03-07,00:01:18,PT2,TemperatureTooHigh
117,3,2021-03-20,00:01:44,PT1,Ok
640,3,2021-03-29,00:03:40,PT1,Ok
499,3,2021-03-21,00:01:31,PT1,Ok
597,3,2021-03-25,00:01:46,PT1,Ok
816,3,2021-03-05,00:02:35,PT1,TemperatureTooLow
67,3,2021-03-07,00:03:00,PT2,Ok
42,3,2021-03-14,00:01:30,PT1,Ok
971,3,2021-03-12,00:03:18,PT1,TemperatureTooLow
58,3,2021-03-26,00:02:50,PT1,Ok
70,3,2021-03-15,00:01:40,PT1,TemperatureTooHigh
641,3,2021-03-07,00:01:49,PT2,Ok
415,3,2021-03-13,00:03:27,PT1,TemperatureTooLow
979,3,2021-03-23,00:03:31,PT2,Ok
944,3,2021-03-07,00:03:00,PT1,Ok
548,3,2021-03-23,00:03:33,PT2,Ok
291,3,2021-03-11,00:01:11,PT2,Ok
344,3,2021-03-30,00:03:26,PT1,Ok
491,3,2021-03-23,00:02:58,PT2,TemperatureTooHigh
345,3,2021-03-10,00:03:55,PT1,Ok
991,3,2021-03-06,00:02:42,PT1,TemperatureTooLow
800,3,2021-03-16,00:02:44,PT1,Ok
272,3,2021-03-10,00:01:57,PT2,Ok
494,3,2021-03-10,00:02:22,PT1,Ok
722,3,2021-03-08,00:01:55,PT1,Ok
105,3,2021-03-15,00:02:45,PT2,19752457
504,3,2021-03-30,00:01:37,PT2,Ok
864,3,2021-03-09,00:02:08,PT2,Ok
320,3,2021-03-09,00:03:57,PT2,Ok
916,3,2021-03-14,00:03:31,PT2,TemperatureTooHigh
686,3,2021-03-12,00:02:24,PT1,Ok
938,3,2021-03-14,00:03:49,PT1,Ok
337,3,2021-03-03,00:02:37,PT2,Ok
225,3,2021-03-04,00:02:54,PT1,Ok
94,3,2021-03-08,00:01:57,PT1,Ok
853,3,2021-03-02,00:02:23,PT1,Ok
79,3,2021-03-28,00:01:55,PT2,Ok
6,3,2021-03-29,00:01:03,PT2,Ok
164,3,2021-03-08,00:01:20,PT1,TemperatureTooLow
834,3,2021-03-10,00:03:26,PT2,Ok
888,3,2021-03-14,00:01:57,PT2,Ok
41,3,2021-03-13,00:03:12,PT2,TemperatureTooHigh
545,3,2021-03-05,00:03:53,PT2,TemperatureTooLow
718,3,2021-03-22,00:02:10,PT1,TemperatureTooLow
633,3,2021-03-26,00:01:10,PT2,Ok
405,3,2021-03-21,00:02:20,PT2,Ok
578,3,2021-03-10,00:01:45,PT1,TemperatureTooLow
186,3,2021-03-11,00:01:17,PT1,Ok
999,3,2021-03-24,00:03:49,PT2,TemperatureTooLow
598,3,2021-03-11,00:01:31,PT1,Ok
395,3,2021-03-14,00:03:37,PT2,TemperatureTooHigh
56,3,2021-03-23,00:02:18,PT2,
85,3,2021-03-23,00:02:42,PT1,Ok
136,3,2021-03-12,00:01:54,PT2,Ok
406,3,2021-03-15,00:01:27,PT1,Ok
377,3,2021-03-23,00:03:04,PT1,TemperatureTooLow
871,3,2021-03-29,00:02:43,PT1,Ok
422,3,2021-03-28,00:01:30,PT1,TemperatureTooLow
247,3,2021-03-06,00:02:48,PT2,Ok
917,3,2021-03-15,00:03:09,PT1,TemperatureTooLow
993,3,2021-03-04,00:02:13,PT1,TemperatureTooLow
569,3,2021-03-19,00:01:22,PT1,TemperatureTooHigh
235,3,2021-03-01,00:03:54,PT2,Ok
757,3,2021-03-09,00:02:15,PT1,Ok
945,3,2021-03-20,00:01:20,PT2,Ok
463,3,2021-03-30,00:03:08,PT1,Ok
350,3,2021-03-17,00:01:59,PT2,TemperatureTooLow
285,3,2021-03-05,00:01:27,PT2,Ok
972,3,2021-03-20,00:02:33,PT2,TemperatureTooLow
952,3,2021-03-31,00:03:19,PT1,15206978
128,3,2021-03-17,00:03:48,PT2,Ok
472,3,2021-03-15,00:03:53,PT2,Ok
303,3,2021-03-06,00:01:04,PT2,TemperatureTooLow
645,3,2021-03-18,00:02:38,PT1,TemperatureTooLow
647,3,2021-03-18,00:02:00,PT2,TemperatureTooLow
639,3,2021-03-14,00:01:23,PT2,TemperatureTooLow
854,3,2021-03-26,00:03:29,PT2,TemperatureTooLow
784,3,2021-03-03,00:03:25,PT2,TemperatureTooLow
873,3,2021-03-29,00:02:29,PT1,TemperatureTooLow
245,3,2021-03-10,00:01:04,PT1,TemperatureTooLow
653,3,2021-03-15,00:02:50,PT1,Ok
593,3,2021-03-16,00:01:44,PT2,Ok
288,3,2021-03-06,00:02:18,PT1,Ok
284,3,2021-03-03,00:01:29,PT2,Ok
743,3,2021-03-11,00:03:48,PT2,TemperatureTooLow
513,3,2021-03-12,00:02:51,PT1,Ok
424,3,2021-03-19,00:03:28,PT2,Ok
573,3,2021-03-21,00:02:42,PT1,TemperatureTooHigh
268,3,2021-03-24,00:01:33,PT1,Ok
790,3,2021-03-03,00:02:44,PT1,Ok
158,3,2021-03-02,00:01:56,PT1,
353,3,2021-03-07,00:01:04,PT2,Ok
264,3,2021-03-24,00:02:55,PT1,Ok
348,3,2021-03-07,00:02:01,PT1,TemperatureTooLow
106,3,2021-03-09,00:01:13,PT2,TemperatureTooHigh
580,3,2021-03-11,00:03:13,PT1,TemperatureTooLow
99,3,2021-03-24,00:01:08,PT1,Ok
327,3,2021-03-12,00:01:58,PT2,TemperatureTooLow
912,3,2021-03-13,00:02:28,PT1,Ok
387,3,2021-03-30,00:02:02,PT2,TemperatureTooLow
439,3,2021-03-13,00:01:28,PT1,Ok
928,3,2021-03-13,00:01:36,PT2,TemperatureTooLow
453,3,2021-03-06,00:02:51,PT1,TemperatureTooLow
546,3,2021-03-28,00:02:26,PT1,Ok
701,3,2021-03-03,00:03:46,PT1,Ok
111,3,2021-03-29,00:02:29,PT2,Ok
849,3,2021-03-03,00:02:36,PT1,TemperatureTooLow
53,3,2021-03-21,00:01:38,PT1,TemperatureTooLow
297,3,2021-03-24,00:02:13,PT2,TemperatureTooHigh
125,3,2021-03-23,00:03:56,PT1,Ok
648,3,2021-03-13,00:03:00,PT1,Ok
973,3,2021-03-04,00:03:33,PT2,Ok
376,3,2021-03-09,00:01:37,PT2,Ok
249,3,2021-03-13,00:03:37,PT1,Ok
88,3,2021-03-28,00:01:17,PT1,Ok
939,3,2021-03-28,00:01:04,PT1,Ok
498,3,2021-03-02,00:03:26,PT2,Ok
754,3,2021-03-26,00:02:25,PT1,TemperatureTooLow
155,3,2021-03-16,00:01:14,PT2,Ok
502,3,2021-03-24,00:02:27,PT1,Ok
562,3,2021-03-16,00:01:15,PT2,TemperatureTooHigh
374,3,2021-03-06,00:02:28,PT2,Ok
693,3,2021-03-02,00:02:50,PT1,Ok
842,3,2021-03-15,00:02:13,PT1,Ok
745,3,2021-03-13,00:02:57,PT2,Ok
761,3,2021-03-11,00:01:37,PT2,Ok
335,3,2021-03-04,00:02:07,PT1,TemperatureTooLow
427,3,2021-03-23,00:03:06,PT2,Ok
910,3,2021-03-30,00:03:13,PT1,TemperatureTooLow
123,3,2021-03-16,00:02:20,PT1,Ok
728,3,2021-03-01,00:03:17,PT1,Ok
446,3,2021-03-22,00:02:13,PT1,Ok
220,3,2021-03-31,00:01:39,PT1,Ok
978,3,2021-03-12,00:02:57,PT2,Ok
360,3,2021-03-11,00:03:49,PT1,Ok
378,3,2021-03-05,00:03:29,PT1,Ok
263,3,2021-03-07,00:01:03,PT1,Ok
324,3,2021-03-26,00:02:03,PT1,TemperatureTooLow
326,3,2021-03-14,00:01:08,PT2,TemperatureTooLow
501,3,2021-03-26,00:02:27,PT2,Ok
5,3,2021-03-13,00:03:22,PT2,Ok
889,3,2021-03-16,00:02:03,PT1,Ok
10,3,2021-03-03,00:02:33,PT2,Ok
347,3,2021-03-09,00:02:02,PT1,Ok
204,3,2021-03-06,00:02:47,PT1,Ok
332,3,2021-03-29,00:02:45,PT2,TemperatureTooLow
536,3,2021-03-27,00:02:24,PT2,TemperatureTooHigh
7,3,2021-03-31,00:01:31,PT2,TemperatureTooLow
866,3,2021-03-04,00:03:59,PT1,Ok
91,3,2021-03-14,00:02:26,PT2,Ok
355,3,2021-03-09,00:03:14,PT1,Ok
618,3,2021-03-17,00:01:04,PT1,TemperatureTooLow
758,3,2021-03-17,00:02:10,PT2,Ok
450,3,2021-03-07,00:01:53,PT2,Ok
567,3,2021-03-28,00:01:45,PT1,Ok
890,3,2021-03-23,00:01:56,PT2,Ok
51,3,2021-03-20,00:02:23,PT1,TemperatureTooHigh
292,3,2021-03-07,00:01:23,PT2,Ok
949,3,2021-03-07,00:01:19,PT1,TemperatureTooLow
606,3,2021-03-13,00:01:27,PT1,Ok
780,3,2021-03-17,00:01:44,PT2,20930942
670,3,2021-03-16,00:02:11,PT1,Ok
9,3,2021-03-17,00:03:47,PT1,Ok
819,3,2021-03-25,00:03:26,PT2,Ok
915,3,2021-03-01,00:02:47,PT1,TemperatureTooHigh
351,3,2021-03-11,00:02:45,PT2,59792605
115,3,2021-03-11,00:02:01,PT2,Ok
484,3,2021-03-23,00:02:26,PT2,Ok
619,3,2021-03-18,00:03:31,PT2,TemperatureTooLow
662,3,2021-03-04,00:02:09,PT2,TemperatureTooLow
627,3,2021-03-31,00:02:19,PT1,Ok
568,3,2021-03-05,00:01:49,PT2,TemperatureTooLow
134,3,2021-03-29,00:01:35,PT1,TemperatureTooLow
126,3,2021-03-22,00:01:39,PT1,Ok
885,3,2021-03-15,00:01:21,PT1,Ok
469,3,2021-03-14,00:02:32,PT2,Ok
535,3,2021-03-09,00:03:52,PT2,TemperatureTooLow
795,3,2021-03-10,00:03:36,PT1,TemperatureTooLow
468,3,2021-03-10,00:02:49,PT1,TemperatureTooHigh
248,3,2021-03-08,00:03:42,PT2,TemperatureTooLow
441,3,2021-03-29,00:03:31,PT2,
